;adm;country;link;name;filter
0;;Macedonia;http://data.humdata.org/dataset/2762c3c6-fa93-4dc6-9e82-5af6e5133c18/resource/4a46be36-3514-477d-a4d9-5766b679e3eb/download/MKD_admn_adm_py_EuroGeographics-NTES_pp.zip;MKD_admn_adm_py_EuroGeographics-NTES_pp.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'shn0', 'data_type': 'character varying'}, {'field_name': 'shn1', 'data_type': 'character varying'}, {'field_name': 'shn3', 'data_type': 'character varying'}, {'field_name': 'shn2', 'data_type': 'character varying'}, {'field_name': 'shn4', 'data_type': 'character varying'}, {'field_name': 'name012_l', 'data_type': 'character varying'}, {'field_name': 'name012_e', 'data_type': 'character varying'}, {'field_name': 'shape_leng', 'data_type': 'character varying'}, {'field_name': 'shape_area', 'data_type': 'character varying'}, {'field_name': 'name3_e', 'data_type': 'character varying'}, {'field_name': 'name3_l', 'data_type': 'character varying'}, {'field_name': 'name4_e', 'data_type': 'character varying'}, {'field_name': 'name4_l', 'data_type': 'character varying'}]
0;0;Madagascar;http://data.humdata.org/dataset/26fa506b-0727-4d9d-a590-d2abee21ee22/resource/30fb3602-3c17-44f2-a239-32e47c749b5e/download/mdg_polbnda_adm0_country_NDMO_OCHA.shp.zip;mdg_polbnda_adm0_country_NDMO_OCHA.shp.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'objectid', 'data_type': 'numeric'}, {'field_name': 'admin0name', 'data_type': 'character varying'}, {'field_name': 'p_code', 'data_type': 'character varying'}, {'field_name': 'source', 'data_type': 'character varying'}]
0;1;Madagascar;http://data.humdata.org/dataset/26fa506b-0727-4d9d-a590-d2abee21ee22/resource/d82b7118-2af4-41ab-a372-b343f866c786/download/mdg_polbnda_adm1_region_NDMO_OCHA.zip;mdg_polbnda_adm1_region_NDMO_OCHA.shp.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'objectid', 'data_type': 'numeric'}, {'field_name': 'region', 'data_type': 'character varying'}, {'field_name': 'p_code', 'data_type': 'character varying'}, {'field_name': 'r_code', 'data_type': 'character varying'}, {'field_name': 'source', 'data_type': 'character varying'}]
0;2;Madagascar;http://data.humdata.org/dataset/26fa506b-0727-4d9d-a590-d2abee21ee22/resource/dd9b2c7f-3f46-416b-874e-b558ae48af15/download/mdg_polbnda_adm2_district_NDMO_OCHA.shp.zip;mdg_polbnda_adm2_district_NDMO_OCHA.shp.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'objectid', 'data_type': 'numeric'}, {'field_name': 'district', 'data_type': 'character varying'}, {'field_name': 'p_code', 'data_type': 'character varying'}, {'field_name': 'd_code', 'data_type': 'character varying'}, {'field_name': 'region', 'data_type': 'character varying'}, {'field_name': 'reg_pcode', 'data_type': 'character varying'}, {'field_name': 'r_code', 'data_type': 'character varying'}, {'field_name': 'source', 'data_type': 'character varying'}]
0;3;Madagascar;http://data.humdata.org/dataset/26fa506b-0727-4d9d-a590-d2abee21ee22/resource/8f25815e-580e-4263-939e-22c8b9b232b1/download/mdg_polbnda_adm3_commune_NDMO_OCHA.shp.zip;mdg_polbnda_adm3_commune_NDMO_OCHA.shp.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'commune', 'data_type': 'character varying'}, {'field_name': 'p_code', 'data_type': 'character varying'}, {'field_name': 'c_code', 'data_type': 'character varying'}, {'field_name': 'district', 'data_type': 'character varying'}, {'field_name': 'dist_pcode', 'data_type': 'character varying'}, {'field_name': 'd_code', 'data_type': 'character varying'}, {'field_name': 'region', 'data_type': 'character varying'}, {'field_name': 'reg_pcode', 'data_type': 'character varying'}, {'field_name': 'r_code', 'data_type': 'character varying'}, {'field_name': 'source', 'data_type': 'character varying'}]
0;4;Madagascar;http://data.humdata.org/dataset/26fa506b-0727-4d9d-a590-d2abee21ee22/resource/728cc87f-f594-47e0-8601-49dbbc598815/download/mdg_polbnda_adm4_fokontany_NDMO_OCHA.shp.zip;mdg_polbnda_adm4_fokontany_NDMO_OCHA.shp.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'fokontany', 'data_type': 'character varying'}, {'field_name': 'p_code', 'data_type': 'character varying'}, {'field_name': 'f_code', 'data_type': 'character varying'}, {'field_name': 'commune', 'data_type': 'character varying'}, {'field_name': 'com_pcode', 'data_type': 'character varying'}, {'field_name': 'c_code', 'data_type': 'character varying'}, {'field_name': 'district', 'data_type': 'character varying'}, {'field_name': 'dist_pcode', 'data_type': 'character varying'}, {'field_name': 'd_code', 'data_type': 'character varying'}, {'field_name': 'region', 'data_type': 'character varying'}, {'field_name': 'reg_pcode', 'data_type': 'character varying'}, {'field_name': 'r_code', 'data_type': 'character varying'}, {'field_name': 'source', 'data_type': 'character varying'}]
0;3;Malawi;http://data.humdata.org/dataset/ee4b94af-ac99-45d8-9b6d-d4d9dd68c7fc/resource/69aef719-86aa-4a3b-935a-cc35a6805202/download/mwi_popa_adm3_tradauth_geonode_nso2008_ocha.zip;mwi_popa_adm3_tradauth_geonode_nso2008_ocha.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'objectid', 'data_type': 'numeric'}, {'field_name': 'p_code', 'data_type': 'character varying'}, {'field_name': 'trad_auth', 'data_type': 'character varying'}, {'field_name': 'district', 'data_type': 'character varying'}, {'field_name': 'region', 'data_type': 'character varying'}, {'field_name': 'pop2008', 'data_type': 'character varying'}, {'field_name': 'note_', 'data_type': 'character varying'}, {'field_name': 'source', 'data_type': 'character varying'}]
0;1;Malawi;http://data.humdata.org/dataset/58757fd0-c40d-43bd-8e2b-d93356bf275c/resource/bbc39fb7-2105-4e25-8707-c262b45f44e6/download/mwi_popa_adm1_regions_nso2008_ocha.zip;mwi_popa_adm1_regions_nso2008_ocha.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'p_code', 'data_type': 'character varying'}, {'field_name': 'region', 'data_type': 'character varying'}, {'field_name': 'pop08', 'data_type': 'character varying'}, {'field_name': 'male', 'data_type': 'character varying'}, {'field_name': 'female', 'data_type': 'character varying'}, {'field_name': 'source', 'data_type': 'character varying'}]
0;2;Malawi;http://data.humdata.org/dataset/7c60c897-39a2-411a-ab10-5193263d951d/resource/abb4842a-4da2-4426-b797-c482363cbb02/download/mwi_popa_adm2_district_geonode_nso2008_ocha.zip;mwi_popa_adm2_district_geonode_nso2008_ocha.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'objectid', 'data_type': 'numeric'}, {'field_name': 'p_code', 'data_type': 'character varying'}, {'field_name': 'district', 'data_type': 'character varying'}, {'field_name': 'region', 'data_type': 'character varying'}, {'field_name': 'pop08', 'data_type': 'character varying'}, {'field_name': 'male', 'data_type': 'character varying'}, {'field_name': 'female', 'data_type': 'character varying'}, {'field_name': 'source', 'data_type': 'character varying'}, {'field_name': 'notes', 'data_type': 'character varying'}]
0;;Mali;http://data.humdata.org/dataset/d2ec62bb-5a93-436d-8297-88b3ee9b6818/resource/7f0a10f2-9082-4196-806e-f4034a38839d/download/mli-cod-adminboundaries-gdb101.zip;MLI_COD_AdminBoundaries_gdb101.zip;#N/A
0;;Mali;http://data.humdata.org/dataset/d2ec62bb-5a93-436d-8297-88b3ee9b6818/resource/1ba8420f-7361-4967-a042-afcef4217167/download/mli_admbnda_adm0_gov.zip;mli_admbnda_adm0_gov.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'objectid_1', 'data_type': 'numeric'}, {'field_name': 'admin0name', 'data_type': 'character varying'}, {'field_name': 'admin0pcod', 'data_type': 'character varying'}, {'field_name': 'admin0refn', 'data_type': 'character varying'}, {'field_name': 'admin0altn', 'data_type': 'character varying'}, {'field_name': 'admin0al_1', 'data_type': 'character varying'}, {'field_name': 'date', 'data_type': 'date'}, {'field_name': 'validon', 'data_type': 'date'}, {'field_name': 'validto', 'data_type': 'date'}, {'field_name': 'shape_leng', 'data_type': 'character varying'}, {'field_name': 'shape_area', 'data_type': 'character varying'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}]
0;;Mali;http://data.humdata.org/dataset/d2ec62bb-5a93-436d-8297-88b3ee9b6818/resource/986d42a2-dfa1-4317-aaa8-a1cb276ee5bd/download/mli_admbnda_adm2_gov_ocha_itos.zip;mli_admbnda_adm2_gov_ocha_itos.zip;0
0;;Mali;http://data.humdata.org/dataset/d2ec62bb-5a93-436d-8297-88b3ee9b6818/resource/ebed0012-ddc7-4bd6-9ab1-4f0b01a795cd/download/mli_admbnda_adm4_iom_gov.zip;mli_admbnda_adm4_iom_gov.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'objectid', 'data_type': 'numeric'}, {'field_name': 'admin0name', 'data_type': 'character varying'}, {'field_name': 'admin0pcod', 'data_type': 'character varying'}, {'field_name': 'admin1name', 'data_type': 'character varying'}, {'field_name': 'admin1pcod', 'data_type': 'character varying'}, {'field_name': 'admin2name', 'data_type': 'character varying'}, {'field_name': 'admin2pcod', 'data_type': 'character varying'}, {'field_name': 'admin3name', 'data_type': 'character varying'}, {'field_name': 'admin3pcod', 'data_type': 'character varying'}, {'field_name': 'admin4name', 'data_type': 'character varying'}, {'field_name': 'admin4pcod', 'data_type': 'character varying'}, {'field_name': 'admin4refn', 'data_type': 'character varying'}, {'field_name': 'admin4altn', 'data_type': 'character varying'}, {'field_name': 'admin4al_1', 'data_type': 'character varying'}, {'field_name': 'date', 'data_type': 'date'}, {'field_name': 'validon', 'data_type': 'date'}, {'field_name': 'validto', 'data_type': 'date'}, {'field_name': 'shape_leng', 'data_type': 'character varying'}, {'field_name': 'shape_area', 'data_type': 'character varying'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}]
0;1;Mali;http://data.humdata.org/dataset/3feaf6d7-8b21-4db1-a097-fa8a2b680a89/resource/1f4755a2-b3d7-4634-9273-430048d40684/download/mli_admbnda_adm1_pop_2017.zip;mli_admbnda_adm1_pop_2017.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'objectid', 'data_type': 'numeric'}, {'field_name': 'admin0_nam', 'data_type': 'character varying'}, {'field_name': 'pcode_ad_0', 'data_type': 'character varying'}, {'field_name': 'admin1_nam', 'data_type': 'character varying'}, {'field_name': 'pcode_ad_1', 'data_type': 'character varying'}, {'field_name': 'admin1refn', 'data_type': 'character varying'}, {'field_name': 'admin1altn', 'data_type': 'character varying'}, {'field_name': 'admin1al_1', 'data_type': 'character varying'}, {'field_name': 'date', 'data_type': 'date'}, {'field_name': 'validon', 'data_type': 'date'}, {'field_name': 'validto', 'data_type': 'date'}, {'field_name': 'shape_leng', 'data_type': 'character varying'}, {'field_name': 'pop2015_m', 'data_type': 'character varying'}, {'field_name': 'pop2015_f', 'data_type': 'character varying'}, {'field_name': 'pop2015_t', 'data_type': 'character varying'}, {'field_name': 'shape_le_1', 'data_type': 'character varying'}, {'field_name': 'shape_area', 'data_type': 'character varying'}, {'field_name': 'pop2017_m', 'data_type': 'numeric'}, {'field_name': 'pop2017_f', 'data_type': 'numeric'}, {'field_name': 'pop2017_to', 'data_type': 'numeric'}]
0;2;Mali;http://data.humdata.org/dataset/3feaf6d7-8b21-4db1-a097-fa8a2b680a89/resource/bc251c53-9c78-48b2-ab8f-c92d9269faf2/download/mli_admbnda_adm2_pop_2017.zip;mli_admbnda_adm2_pop_2017.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'objectid', 'data_type': 'numeric'}, {'field_name': 'admin0_nam', 'data_type': 'character varying'}, {'field_name': 'pcode_ad_0', 'data_type': 'character varying'}, {'field_name': 'admin1_nam', 'data_type': 'character varying'}, {'field_name': 'pcode_ad_1', 'data_type': 'character varying'}, {'field_name': 'admin2_nam', 'data_type': 'character varying'}, {'field_name': 'pcode_ad_2', 'data_type': 'character varying'}, {'field_name': 'admin2refn', 'data_type': 'character varying'}, {'field_name': 'admin2altn', 'data_type': 'character varying'}, {'field_name': 'admin2al_1', 'data_type': 'character varying'}, {'field_name': 'date', 'data_type': 'date'}, {'field_name': 'validon', 'data_type': 'date'}, {'field_name': 'validto', 'data_type': 'date'}, {'field_name': 'shape_leng', 'data_type': 'character varying'}, {'field_name': 'pop2015_m', 'data_type': 'character varying'}, {'field_name': 'pop2015_f', 'data_type': 'character varying'}, {'field_name': 'pop2015_t', 'data_type': 'character varying'}, {'field_name': 'shape_le_1', 'data_type': 'character varying'}, {'field_name': 'shape_area', 'data_type': 'character varying'}, {'field_name': 'retournée', 'data_type': 'numeric'}, {'field_name': 'pop2017_m', 'data_type': 'numeric'}, {'field_name': 'pop2017_f', 'data_type': 'numeric'}, {'field_name': 'pop2017_t', 'data_type': 'numeric'}]
0;3;Mali;http://data.humdata.org/dataset/3feaf6d7-8b21-4db1-a097-fa8a2b680a89/resource/303f57d8-965f-4c70-a081-3e5e0fcba2bf/download/mli_admbnda_adm3_pop_2017.zip;mli_admbnda_adm3_pop_2017.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'objectid', 'data_type': 'numeric'}, {'field_name': 'admin0_nam', 'data_type': 'character varying'}, {'field_name': 'pcode_ad_0', 'data_type': 'character varying'}, {'field_name': 'admin1_nam', 'data_type': 'character varying'}, {'field_name': 'pcode_ad_1', 'data_type': 'character varying'}, {'field_name': 'admin2_nam', 'data_type': 'character varying'}, {'field_name': 'pcode_ad_2', 'data_type': 'character varying'}, {'field_name': 'admin3_nam', 'data_type': 'character varying'}, {'field_name': 'pcode_ad_3', 'data_type': 'character varying'}, {'field_name': 'admin3refn', 'data_type': 'character varying'}, {'field_name': 'admin3altn', 'data_type': 'character varying'}, {'field_name': 'admin3al_1', 'data_type': 'character varying'}, {'field_name': 'date', 'data_type': 'date'}, {'field_name': 'validon', 'data_type': 'date'}, {'field_name': 'validto', 'data_type': 'date'}, {'field_name': 'shape_leng', 'data_type': 'character varying'}, {'field_name': 'numero', 'data_type': 'numeric'}, {'field_name': 'pop2015_m', 'data_type': 'character varying'}, {'field_name': 'pop2015_f', 'data_type': 'character varying'}, {'field_name': 'pop2015_to', 'data_type': 'character varying'}, {'field_name': 'shape_le_1', 'data_type': 'character varying'}, {'field_name': 'shape_area', 'data_type': 'character varying'}, {'field_name': 'density', 'data_type': 'character varying'}, {'field_name': 'area_km', 'data_type': 'character varying'}, {'field_name': 'pop2017_m', 'data_type': 'numeric'}, {'field_name': 'pop2017_f', 'data_type': 'numeric'}, {'field_name': 'pop2017_to', 'data_type': 'numeric'}]
0;0;Mauritania;http://data.humdata.org/dataset/8d49f50d-92a8-46d9-9462-f821a8058f6d/resource/dacb6ad2-13b6-4f14-b1e9-44b800d76e58/download/MRT_admbnd0_1m_Ocha.zip;International Boundary;0
0;1;Mauritania;http://data.humdata.org/dataset/8d49f50d-92a8-46d9-9462-f821a8058f6d/resource/1e7d4873-1151-4d83-a38d-11f047d8b994/download/MRT_admbnd1_1m_Ocha.zip;Admin1 boundary;0
0;2;Mauritania;http://data.humdata.org/dataset/8d49f50d-92a8-46d9-9462-f821a8058f6d/resource/f3586acb-27fc-4c49-a635-5ad33ad8f3f8/download/MRT_admbnd2_1m_Ocha.zip;Admin2 boundary;0
0;3;Mauritania;http://data.humdata.org/dataset/8d49f50d-92a8-46d9-9462-f821a8058f6d/resource/b0b948ad-2310-45b2-beda-2cc6ea3e5146/download/MRT_admbnd3_1m_WFP.zip;Admin3 boundary;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'cntry_name', 'data_type': 'character varying'}, {'field_name': 'cntry_code', 'data_type': 'character varying'}, {'field_name': 'adm1_name', 'data_type': 'character varying'}, {'field_name': 'adm1_pcode', 'data_type': 'character varying'}, {'field_name': 'adm2_name', 'data_type': 'character varying'}, {'field_name': 'adm2_refna', 'data_type': 'character varying'}, {'field_name': 'adm2_pcode', 'data_type': 'character varying'}, {'field_name': 'adm3_name', 'data_type': 'character varying'}, {'field_name': 'adm3_refna', 'data_type': 'character varying'}, {'field_name': 'adm3_pcode', 'data_type': 'character varying'}, {'field_name': 'rowcacode1', 'data_type': 'character varying'}, {'field_name': 'rowcacode2', 'data_type': 'character varying'}, {'field_name': 'rowcacode3', 'data_type': 'character varying'}, {'field_name': 'hrname', 'data_type': 'character varying'}, {'field_name': 'hrpcode', 'data_type': 'character varying'}, {'field_name': 'hrparent', 'data_type': 'character varying'}]
0;;Mauritania;http://data.humdata.org/dataset/8d49f50d-92a8-46d9-9462-f821a8058f6d/resource/c77822ea-e9cd-4580-8ca8-17ef80aeb1a7/download/MRT_admbnda_ALL_wfp_ocha_itos.zip;Admin all line boundaries;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'adminlevel', 'data_type': 'numeric'}, {'field_name': 'date', 'data_type': 'date'}, {'field_name': 'validon', 'data_type': 'date'}, {'field_name': 'validto', 'data_type': 'date'}]
0;1;Mexico;http://data.humdata.org/dataset/a032c739-d00a-4a91-847f-5f4870b18a27/resource/c8026b04-3311-40d7-a608-fe79b2948100/download/MEX_adm1.zip;MEX_adm1.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'id_0', 'data_type': 'numeric'}, {'field_name': 'iso', 'data_type': 'character varying'}, {'field_name': 'name_0', 'data_type': 'character varying'}, {'field_name': 'id_1', 'data_type': 'numeric'}, {'field_name': 'name_1', 'data_type': 'character varying'}, {'field_name': 'nl_name_1', 'data_type': 'character varying'}, {'field_name': 'varname_1', 'data_type': 'character varying'}, {'field_name': 'type_1', 'data_type': 'character varying'}, {'field_name': 'engtype_1', 'data_type': 'character varying'}]
